tth,A-1.5.cps,A-11.5.cps,A-13.5.cps,A-15.5.cps,A-3.5.cps,A-5.5.cps,A-7.5.cps,A-9.5.cps,B-1.5.cps,B-11.5.cps,B-13.5.cps,B-3.5.cps,B-5.5.cps,B-7.5.cps,B-9.5.cps
5.885688741,0.802696093,0.821078447,0.735294131,0.931372566,0.857843153,0.955882371,0.808823545,0.802696093,1.011029431,0.796568642,0.912990213,0.845588251,0.796568642,0.863970604,0.919117664
5.90615391,0.931372566,1.011029431,0.741421582,0.912990213,0.802696093,0.814950996,0.870098055,0.802696093,0.925245115,0.888480409,1.00490198,0.857843153,0.870098055,0.759803936,0.906862762
5.926619079,1.072303942,0.851715702,0.716911778,0.943627469,0.772058838,0.802696093,0.931372566,0.882352958,0.845588251,0.796568642,0.808823545,0.827205898,0.912990213,0.888480409,0.906862762
5.947084248,0.943627469,1.00490198,0.919117664,0.833333349,0.8394608,0.821078447,0.833333349,0.833333349,0.900735311,0.986519626,0.72916668,0.8394608,0.72916668,0.821078447,0.931372566
5.967549417,0.876225507,0.906862762,0.827205898,0.931372566,0.814950996,0.833333349,0.8394608,0.759803936,0.821078447,0.992647077,0.863970604,0.747549034,0.986519626,0.94975492,0.900735311
5.988014586,0.89460786,0.808823545,0.8394608,0.986519626,0.833333349,0.833333349,0.906862762,0.845588251,0.998774528,0.906862762,0.765931387,0.89460786,0.906862762,0.796568642,0.89460786
6.008479755,0.753676485,0.94975492,0.686274523,0.906862762,0.821078447,0.790441191,1.041666686,0.876225507,0.851715702,0.765931387,0.900735311,0.912990213,0.735294131,0.89460786,0.796568642
6.028944924,0.870098055,0.863970604,0.919117664,0.89460786,0.833333349,0.827205898,0.827205898,0.888480409,0.790441191,1.047794137,0.778186289,0.857843153,0.882352958,0.710784327,0.833333349
6.049410094,1.00490198,1.109068648,0.833333349,0.876225507,0.78431374,0.778186289,0.857843153,0.796568642,0.986519626,1.035539235,0.925245115,0.900735311,0.723039229,0.851715702,0.89460786
6.069875263,0.870098055,1.017156882,0.857843153,0.833333349,0.790441191,0.802696093,0.89460786,0.89460786,0.802696093,0.980392175,0.833333349,0.778186289,0.870098055,0.857843153,0.876225507
6.090340432,0.870098055,0.89460786,0.753676485,0.827205898,0.827205898,0.845588251,0.790441191,0.833333349,1.066176491,0.870098055,0.796568642,0.796568642,0.8394608,0.845588251,1.133578453
6.110805601,0.857843153,0.925245115,0.827205898,0.906862762,0.919117664,0.790441191,0.741421582,0.808823545,0.974264724,0.857843153,0.814950996,0.72916668,0.778186289,0.827205898,0.845588251
6.13127077,0.790441191,0.808823545,0.814950996,0.661764718,0.680147072,0.906862762,0.906862762,0.876225507,0.925245115,0.827205898,0.78431374,0.808823545,0.778186289,0.772058838,0.796568642
6.151735939,0.882352958,0.931372566,0.78431374,0.925245115,0.857843153,0.814950996,0.827205898,0.72916668,0.919117664,0.937500018,0.870098055,0.759803936,0.906862762,0.827205898,0.772058838
6.172201108,0.851715702,0.968137273,0.778186289,0.765931387,0.857843153,0.845588251,0.876225507,0.747549034,0.888480409,1.084558844,0.89460786,0.851715702,0.78431374,0.692401974,0.89460786
6.192666277,0.937500018,0.931372566,0.747549034,0.808823545,0.686274523,0.790441191,0.863970604,0.888480409,0.870098055,0.980392175,0.833333349,0.808823545,0.851715702,0.72916668,0.790441191
6.213131446,0.870098055,0.900735311,0.692401974,0.8394608,0.741421582,0.698529425,0.814950996,0.900735311,0.89460786,0.796568642,0.796568642,0.882352958,0.863970604,0.796568642,0.94975492
6.233596615,0.925245115,0.863970604,0.8394608,0.802696093,0.814950996,0.759803936,0.870098055,0.888480409,0.851715702,0.882352958,0.906862762,1.00490198,0.796568642,0.747549034,0.747549034
6.254061785,0.796568642,0.900735311,0.686274523,0.827205898,0.833333349,0.686274523,0.808823545,0.900735311,1.041666686,0.704656876,0.72916668,0.863970604,0.876225507,0.821078447,0.943627469
6.274526954,0.974264724,0.925245115,0.94975492,0.827205898,0.845588251,0.845588251,0.888480409,0.8394608,0.692401974,0.900735311,0.723039229,0.821078447,0.833333349,0.747549034,0.931372566
6.294992123,0.735294131,0.955882371,0.741421582,0.747549034,0.747549034,0.827205898,0.78431374,0.833333349,0.827205898,0.857843153,0.710784327,0.919117664,0.735294131,0.814950996,0.845588251
6.315457292,0.937500018,0.845588251,0.753676485,0.808823545,0.741421582,0.827205898,0.802696093,0.796568642,0.882352958,0.845588251,0.8394608,0.821078447,0.827205898,0.747549034,0.753676485
6.335922461,0.912990213,0.821078447,0.741421582,0.863970604,0.796568642,0.790441191,0.845588251,0.851715702,0.802696093,0.937500018,0.870098055,0.814950996,0.78431374,0.796568642,0.833333349
6.35638763,0.882352958,0.882352958,0.888480409,0.833333349,0.790441191,0.778186289,0.772058838,0.667892169,0.857843153,0.851715702,0.833333349,0.796568642,0.772058838,0.759803936,0.808823545
6.376852799,0.78431374,0.857843153,0.667892169,0.827205898,0.790441191,0.796568642,0.772058838,0.735294131,0.870098055,0.8394608,0.845588251,0.931372566,0.808823545,0.78431374,0.821078447
6.397317968,0.772058838,1.090686295,0.716911778,0.870098055,0.765931387,0.667892169,0.78431374,0.765931387,0.802696093,0.772058838,0.857843153,0.814950996,0.790441191,0.796568642,0.821078447
6.417783137,0.851715702,0.851715702,0.765931387,0.735294131,0.67401962,0.723039229,0.89460786,0.827205898,0.686274523,0.955882371,0.833333349,0.772058838,0.833333349,0.575980403,0.821078447
6.438248307,0.876225507,1.041666686,0.796568642,0.723039229,0.78431374,0.612745109,0.906862762,0.833333349,0.833333349,0.808823545,0.735294131,0.78431374,0.723039229,0.698529425,0.851715702
6.458713476,0.8394608,0.900735311,0.637254914,0.8394608,0.78431374,0.759803936,0.778186289,0.72916668,0.8394608,0.814950996,0.747549034,0.765931387,0.790441191,0.857843153,0.753676485
6.479178645,0.686274523,0.802696093,0.796568642,1.017156882,0.753676485,0.790441191,0.765931387,0.716911778,0.919117664,0.78431374,0.735294131,0.753676485,0.808823545,0.716911778,0.778186289
6.499643814,0.89460786,0.931372566,0.753676485,0.857843153,0.692401974,0.888480409,0.851715702,0.802696093,0.802696093,0.747549034,0.89460786,0.741421582,0.759803936,0.753676485,0.821078447
6.520108983,0.882352958,0.802696093,0.667892169,0.863970604,0.723039229,0.790441191,0.882352958,0.937500018,1.00490198,0.765931387,0.710784327,0.89460786,0.704656876,0.686274523,0.802696093
6.540574152,0.808823545,0.845588251,0.692401974,0.741421582,0.759803936,0.692401974,0.827205898,0.790441191,0.919117664,0.778186289,0.765931387,0.808823545,0.851715702,0.680147072,0.710784327
6.561039321,0.735294131,0.876225507,0.863970604,0.686274523,0.698529425,0.680147072,0.845588251,0.8394608,0.89460786,0.814950996,0.814950996,0.888480409,0.667892169,0.741421582,0.594362756
6.58150449,0.851715702,0.943627469,0.723039229,0.845588251,0.765931387,0.710784327,0.833333349,0.723039229,0.851715702,0.778186289,0.704656876,0.821078447,0.78431374,0.692401974,0.962009822
6.601969659,0.851715702,0.876225507,0.845588251,0.747549034,0.667892169,0.765931387,0.796568642,0.851715702,0.790441191,0.790441191,0.735294131,0.747549034,0.704656876,0.735294131,0.808823545
6.622434828,0.814950996,1.017156882,0.710784327,0.89460786,0.649509816,0.661764718,0.772058838,0.808823545,0.78431374,0.649509816,0.741421582,0.882352958,0.814950996,0.710784327,0.851715702
6.642899998,0.692401974,0.790441191,0.716911778,0.753676485,0.772058838,0.67401962,0.851715702,0.882352958,0.802696093,0.912990213,0.723039229,0.753676485,0.753676485,0.582107854,0.778186289
6.663365167,0.643382365,0.851715702,0.72916668,0.78431374,0.655637267,0.606617658,0.796568642,0.698529425,0.802696093,0.89460786,0.735294131,0.802696093,0.723039229,0.710784327,0.778186289
6.683830336,0.759803936,0.931372566,0.863970604,0.906862762,0.759803936,0.723039229,0.686274523,0.857843153,0.851715702,0.747549034,0.741421582,0.919117664,0.686274523,0.667892169,0.759803936
6.704295505,0.882352958,0.857843153,0.692401974,0.710784327,0.759803936,0.741421582,0.753676485,0.802696093,0.94975492,0.943627469,0.796568642,0.882352958,0.692401974,0.649509816,0.857843153
6.724760674,0.833333349,1.017156882,0.741421582,0.827205898,0.778186289,0.686274523,0.772058838,0.765931387,0.962009822,0.851715702,0.704656876,0.72916668,0.814950996,0.680147072,0.802696093
6.745225843,0.778186289,0.821078447,0.723039229,0.802696093,0.661764718,0.655637267,0.778186289,0.759803936,0.925245115,0.78431374,0.753676485,0.716911778,0.704656876,0.661764718,0.796568642
6.765691012,0.900735311,0.723039229,0.704656876,0.919117664,0.575980403,0.667892169,0.778186289,0.863970604,0.723039229,0.698529425,0.716911778,0.772058838,0.808823545,0.772058838,0.845588251
6.786156181,0.735294131,0.833333349,0.625000012,0.765931387,0.710784327,0.655637267,0.814950996,0.575980403,0.802696093,0.8394608,0.821078447,0.8394608,0.863970604,0.814950996,0.710784327
6.80662135,0.747549034,0.716911778,0.741421582,0.735294131,0.710784327,0.723039229,0.808823545,0.704656876,0.937500018,0.814950996,0.759803936,0.814950996,0.72916668,0.625000012,0.631127463
6.827086519,0.808823545,0.937500018,0.698529425,0.680147072,0.67401962,0.563725501,0.778186289,0.680147072,0.686274523,0.906862762,0.747549034,0.72916668,0.680147072,0.655637267,0.753676485
6.847551689,0.698529425,0.735294131,0.698529425,0.821078447,0.606617658,0.698529425,0.78431374,0.716911778,0.821078447,0.845588251,0.625000012,0.814950996,0.72916668,0.661764718,0.698529425
6.868016858,0.747549034,0.808823545,0.649509816,0.808823545,0.735294131,0.680147072,0.735294131,0.78431374,0.716911778,0.631127463,0.821078447,0.72916668,0.618872561,0.698529425,0.857843153
6.888482027,0.710784327,0.723039229,0.753676485,0.741421582,0.808823545,0.808823545,0.72916668,0.55759805,0.765931387,0.870098055,0.72916668,0.796568642,0.698529425,0.618872561,0.833333349
6.908947196,0.851715702,0.808823545,0.863970604,0.741421582,0.625000012,0.78431374,0.765931387,0.802696093,0.747549034,0.772058838,0.741421582,0.747549034,0.655637267,0.67401962,0.808823545
6.929412365,0.649509816,0.802696093,0.735294131,0.67401962,0.808823545,0.759803936,0.735294131,0.759803936,0.827205898,0.661764718,0.747549034,0.643382365,0.870098055,0.661764718,0.759803936
6.949877534,0.8394608,0.78431374,0.778186289,0.686274523,0.753676485,0.759803936,0.723039229,0.692401974,0.790441191,0.851715702,0.796568642,0.723039229,0.704656876,0.649509816,0.808823545
6.970342703,0.698529425,0.802696093,0.704656876,0.698529425,0.655637267,0.692401974,0.72916668,0.778186289,0.692401974,0.851715702,0.747549034,0.857843153,0.637254914,0.735294131,0.937500018
6.990807872,0.753676485,0.827205898,0.704656876,0.796568642,0.716911778,0.72916668,0.772058838,0.753676485,0.78431374,0.808823545,0.772058838,0.772058838,0.698529425,0.704656876,0.741421582
7.011273041,0.735294131,0.821078447,0.759803936,0.772058838,0.833333349,0.704656876,0.680147072,0.637254914,0.723039229,0.802696093,0.618872561,0.747549034,0.710784327,0.643382365,0.600490207
7.03173821,0.778186289,0.851715702,0.808823545,0.655637267,0.790441191,0.72916668,0.655637267,0.723039229,0.698529425,0.649509816,0.655637267,0.710784327,0.72916668,0.772058838,0.753676485
7.05220338,0.741421582,0.888480409,0.67401962,0.808823545,0.72916668,0.686274523,0.692401974,0.753676485,0.808823545,0.72916668,0.765931387,0.78431374,0.612745109,0.698529425,0.808823545
7.072668549,0.680147072,0.900735311,0.772058838,0.796568642,0.796568642,0.72916668,0.704656876,0.661764718,0.686274523,0.808823545,0.723039229,0.661764718,0.759803936,0.686274523,0.827205898
7.093133718,0.643382365,0.851715702,0.741421582,0.765931387,0.686274523,0.710784327,0.78431374,0.72916668,0.692401974,0.759803936,0.821078447,0.600490207,0.827205898,0.625000012,0.704656876
7.113598887,0.67401962,0.863970604,0.735294131,0.747549034,0.643382365,0.631127463,0.753676485,0.667892169,0.680147072,0.765931387,0.704656876,0.808823545,0.649509816,0.606617658,0.735294131
7.134064056,0.735294131,0.790441191,0.600490207,0.704656876,0.735294131,0.67401962,0.698529425,0.637254914,0.8394608,0.710784327,0.661764718,0.741421582,0.667892169,0.692401974,0.765931387
7.154529225,0.747549034,0.692401974,0.661764718,0.802696093,0.900735311,0.600490207,0.716911778,0.692401974,0.796568642,0.821078447,0.551470599,0.680147072,0.698529425,0.600490207,0.649509816
7.174994394,0.723039229,0.943627469,0.753676485,0.643382365,0.72916668,0.67401962,0.827205898,0.667892169,0.72916668,0.735294131,0.643382365,0.716911778,0.735294131,0.569852952,0.716911778
7.195459563,0.716911778,0.790441191,0.680147072,0.747549034,0.753676485,0.643382365,0.637254914,0.765931387,0.637254914,0.716911778,0.747549034,0.692401974,0.698529425,0.790441191,0.772058838
7.215924732,0.723039229,0.814950996,0.78431374,0.759803936,0.723039229,0.667892169,0.845588251,0.833333349,0.772058838,0.814950996,0.600490207,0.723039229,0.857843153,0.759803936,0.778186289
7.236389901,0.796568642,0.667892169,0.667892169,0.643382365,0.588235305,0.698529425,0.827205898,0.594362756,0.637254914,0.72916668,0.686274523,0.582107854,0.637254914,0.649509816,0.704656876
7.256855071,0.802696093,0.845588251,0.625000012,0.704656876,0.67401962,0.698529425,0.563725501,0.625000012,0.735294131,0.667892169,0.741421582,0.821078447,0.631127463,0.563725501,0.655637267
7.27732024,0.870098055,0.735294131,0.612745109,0.667892169,0.735294131,0.735294131,0.753676485,0.716911778,0.827205898,0.747549034,0.759803936,0.716911778,0.735294131,0.778186289,0.710784327
7.297785409,0.643382365,0.814950996,0.723039229,0.741421582,0.575980403,0.575980403,0.704656876,0.723039229,0.741421582,0.72916668,0.588235305,0.698529425,0.631127463,0.539215696,0.661764718
7.318250578,0.753676485,0.857843153,0.618872561,0.759803936,0.655637267,0.582107854,0.625000012,0.692401974,0.759803936,0.741421582,0.78431374,0.741421582,0.600490207,0.649509816,0.631127463
7.338715747,0.67401962,0.735294131,0.698529425,0.710784327,0.667892169,0.600490207,0.821078447,0.625000012,0.637254914,0.876225507,0.594362756,0.753676485,0.655637267,0.723039229,0.716911778
7.359180916,0.612745109,0.759803936,0.625000012,0.765931387,0.643382365,0.625000012,0.704656876,0.67401962,0.78431374,0.778186289,0.612745109,0.741421582,0.618872561,0.606617658,0.698529425
7.379646085,0.759803936,0.710784327,0.588235305,0.72916668,0.765931387,0.582107854,0.563725501,0.692401974,0.778186289,0.723039229,0.637254914,0.625000012,0.753676485,0.778186289,0.772058838
7.400111254,0.723039229,0.863970604,0.72916668,0.649509816,0.606617658,0.569852952,0.716911778,0.655637267,0.8394608,0.827205898,0.655637267,0.692401974,0.692401974,0.710784327,0.661764718
7.420576423,0.710784327,0.600490207,0.508578441,0.649509816,0.723039229,0.716911778,0.631127463,0.962009822,0.759803936,0.78431374,0.582107854,0.72916668,0.692401974,0.631127463,0.698529425
7.441041593,0.67401962,0.661764718,0.667892169,0.594362756,0.631127463,0.716911778,0.692401974,0.72916668,0.765931387,0.600490207,0.655637267,0.686274523,0.575980403,0.508578441,0.655637267
7.461506762,0.704656876,0.686274523,0.563725501,0.655637267,0.600490207,0.600490207,0.759803936,0.802696093,0.618872561,0.710784327,0.655637267,0.618872561,0.704656876,0.637254914,0.710784327
7.481971931,0.765931387,0.606617658,0.723039229,0.643382365,0.735294131,0.631127463,0.772058838,0.753676485,0.735294131,0.67401962,0.625000012,0.72916668,0.67401962,0.716911778,0.649509816
7.5024371,0.661764718,0.637254914,0.710784327,0.802696093,0.692401974,0.631127463,0.631127463,0.631127463,0.686274523,0.753676485,0.698529425,0.741421582,0.704656876,0.704656876,0.631127463
7.522902269,0.661764718,0.704656876,0.618872561,0.661764718,0.704656876,0.704656876,0.594362756,0.606617658,0.741421582,0.643382365,0.667892169,0.655637267,0.643382365,0.649509816,0.78431374
7.543367438,0.735294131,0.790441191,0.618872561,0.790441191,0.741421582,0.661764718,0.692401974,0.631127463,0.778186289,0.692401974,0.680147072,0.759803936,0.710784327,0.649509816,0.802696093
7.563832607,0.618872561,0.759803936,0.563725501,0.661764718,0.551470599,0.563725501,0.723039229,0.72916668,0.716911778,0.723039229,0.600490207,0.655637267,0.686274523,0.545343147,0.600490207
7.584297776,0.618872561,0.643382365,0.563725501,0.741421582,0.606617658,0.649509816,0.72916668,0.710784327,0.772058838,0.686274523,0.637254914,0.723039229,0.588235305,0.563725501,0.637254914
7.604762945,0.667892169,0.796568642,0.606617658,0.625000012,0.667892169,0.637254914,0.772058838,0.716911778,0.716911778,0.759803936,0.759803936,0.802696093,0.649509816,0.594362756,0.692401974
7.625228114,0.625000012,0.723039229,0.72916668,0.716911778,0.618872561,0.649509816,0.637254914,0.667892169,0.686274523,0.631127463,0.67401962,0.753676485,0.545343147,0.716911778,0.72916668
7.645693284,0.686274523,0.72916668,0.551470599,0.704656876,0.582107854,0.680147072,0.723039229,0.649509816,0.710784327,0.692401974,0.612745109,0.612745109,0.67401962,0.575980403,0.72916668
7.666158453,0.72916668,0.78431374,0.643382365,0.655637267,0.631127463,0.631127463,0.637254914,0.67401962,0.631127463,0.649509816,0.588235305,0.692401974,0.588235305,0.631127463,0.710784327
7.686623622,0.582107854,0.704656876,0.698529425,0.833333349,0.655637267,0.526960794,0.643382365,0.588235305,0.67401962,0.649509816,0.704656876,0.741421582,0.655637267,0.67401962,0.680147072
7.707088791,0.618872561,0.680147072,0.594362756,0.667892169,0.637254914,0.575980403,0.704656876,0.747549034,0.692401974,0.600490207,0.55759805,0.569852952,0.625000012,0.618872561,0.692401974
7.72755396,0.680147072,0.680147072,0.625000012,0.686274523,0.692401974,0.625000012,0.735294131,0.655637267,0.772058838,0.655637267,0.563725501,0.753676485,0.594362756,0.78431374,0.588235305
7.748019129,0.680147072,0.67401962,0.716911778,0.618872561,0.78431374,0.698529425,0.686274523,0.625000012,0.710784327,0.667892169,0.661764718,0.667892169,0.588235305,0.704656876,0.631127463
7.768484298,0.692401974,0.588235305,0.594362756,0.637254914,0.643382365,0.55759805,0.710784327,0.759803936,0.667892169,0.747549034,0.612745109,0.723039229,0.710784327,0.637254914,0.594362756
7.788949467,0.643382365,0.863970604,0.692401974,0.643382365,0.759803936,0.655637267,0.606617658,0.710784327,0.704656876,0.735294131,0.539215696,0.704656876,0.698529425,0.539215696,0.582107854
7.809414636,0.600490207,0.716911778,0.67401962,0.735294131,0.551470599,0.588235305,0.667892169,0.649509816,0.723039229,0.625000012,0.545343147,0.582107854,0.612745109,0.606617658,0.692401974
